split,image_path,annotation_path,image_filename,sequence_folder,image_id,has_vehicle,has_visible_vehicle,has_hidden_vehicle,num_vehicles,num_visible_vehicles,num_hidden_vehicles,num_direct_lights,num_reflections,num_oncoming_reflections,num_rear_reflections,has_oncoming_reflection,has_reflection_only_signal,vehicle_positions,direct_light_positions,reflection_positions,reflection_only_instances,reflection_density,label_reflection_only
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000107.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000107.json,000107.png,S00000,107,1,0,1,1,0,1,0,2,2,0,1,1,"[[633, 541]]",[],"[[633, 536], [497, 530]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000109.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000109.json,000109.png,S00000,109,1,0,1,1,0,1,0,2,2,0,1,1,"[[634, 543]]",[],"[[634, 534], [496, 533]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000111.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000111.json,000111.png,S00000,111,1,0,1,1,0,1,0,2,2,0,1,1,"[[635, 543]]",[],"[[635, 539], [495, 531]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000113.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000113.json,000113.png,S00000,113,1,0,1,1,0,1,0,2,2,0,1,1,"[[635, 546]]",[],"[[636, 539], [495, 533]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000115.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000115.json,000115.png,S00000,115,1,0,1,1,0,1,0,2,2,0,1,1,"[[635, 546]]",[],"[[636, 539], [494, 533]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000117.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000117.json,000117.png,S00000,117,1,0,1,1,0,1,0,2,2,0,1,1,"[[638, 547]]",[],"[[640, 541], [494, 532]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000119.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000119.json,000119.png,S00000,119,1,0,1,1,0,1,0,2,2,0,1,1,"[[640, 547]]",[],"[[640, 537], [501, 536]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000121.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000121.json,000121.png,S00000,121,1,0,1,1,0,1,0,2,2,0,1,1,"[[640, 549]]",[],"[[638, 542], [501, 536]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000123.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000123.json,000123.png,S00000,123,1,0,1,1,0,1,0,2,2,0,1,1,"[[637, 549]]",[],"[[636, 537], [501, 536]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000125.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000125.json,000125.png,S00000,125,1,0,1,1,0,1,0,2,2,0,1,1,"[[637, 549]]",[],"[[637, 539], [500, 536]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000127.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000127.json,000127.png,S00000,127,1,0,1,1,0,1,0,2,2,0,1,1,"[[637, 550]]",[],"[[638, 538], [500, 538]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000129.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000129.json,000129.png,S00000,129,1,0,1,1,0,1,0,2,2,0,1,1,"[[636, 548]]",[],"[[637, 536], [501, 537]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000131.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000131.json,000131.png,S00000,131,1,0,1,1,0,1,0,2,2,0,1,1,"[[638, 548]]",[],"[[638, 540], [499, 537]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000133.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000133.json,000133.png,S00000,133,1,0,1,1,0,1,0,2,2,0,1,1,"[[641, 549]]",[],"[[642, 539], [499, 536]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000135.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000135.json,000135.png,S00000,135,1,0,1,1,0,1,0,2,2,0,1,1,"[[643, 550]]",[],"[[643, 539], [499, 537]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000137.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000137.json,000137.png,S00000,137,1,0,1,1,0,1,0,2,2,0,1,1,"[[642, 549]]",[],"[[641, 539], [500, 539]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000139.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000139.json,000139.png,S00000,139,1,0,1,1,0,1,0,2,2,0,1,1,"[[642, 551]]",[],"[[642, 546], [496, 539]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000141.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000141.json,000141.png,S00000,141,1,0,1,1,0,1,0,2,2,0,1,1,"[[640, 551]]",[],"[[639, 545], [495, 540]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000143.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000143.json,000143.png,S00000,143,1,0,1,1,0,1,0,4,4,0,1,1,"[[641, 548]]",[],"[[636, 548], [650, 548], [496, 540], [686, 541]]",4,4.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000145.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000145.json,000145.png,S00000,145,1,0,1,1,0,1,0,4,4,0,1,1,"[[641, 550]]",[],"[[635, 548], [649, 548], [490, 539], [688, 541]]",4,4.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000147.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000147.json,000147.png,S00000,147,1,0,1,1,0,1,0,4,4,0,1,1,"[[641, 550]]",[],"[[634, 549], [648, 549], [492, 541], [690, 541]]",4,4.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000149.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000149.json,000149.png,S00000,149,1,0,1,1,0,1,0,4,4,0,1,1,"[[638, 549]]",[],"[[634, 549], [647, 549], [490, 540], [692, 541]]",4,4.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000151.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000151.json,000151.png,S00000,151,1,0,1,1,0,1,0,4,4,0,1,1,"[[638, 551]]",[],"[[632, 549], [646, 549], [488, 540], [695, 541]]",4,4.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000153.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000153.json,000153.png,S00000,153,1,0,1,1,0,1,0,4,4,0,1,1,"[[637, 550]]",[],"[[631, 549], [645, 549], [485, 540], [695, 540]]",4,4.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000155.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000155.json,000155.png,S00000,155,1,0,1,1,0,1,2,2,2,0,1,1,"[[636, 556]]","[[629, 549], [644, 549]]","[[483, 542], [694, 539]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000157.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000157.json,000157.png,S00000,157,1,0,1,1,0,1,2,2,2,0,1,1,"[[636, 554]]","[[628, 550], [643, 549]]","[[483, 540], [695, 541]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000159.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000159.json,000159.png,S00000,159,1,0,1,1,0,1,2,2,2,0,1,1,"[[634, 555]]","[[626, 550], [641, 550]]","[[479, 543], [693, 540]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000161.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000161.json,000161.png,S00000,161,1,0,1,1,0,1,2,2,2,0,1,1,"[[632, 555]]","[[625, 550], [640, 550]]","[[476, 542], [692, 541]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000163.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000163.json,000163.png,S00000,163,1,0,1,1,0,1,2,2,2,0,1,1,"[[630, 555]]","[[623, 551], [638, 551]]","[[474, 543], [694, 542]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000165.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000165.json,000165.png,S00000,165,1,0,1,1,0,1,2,2,2,0,1,1,"[[629, 557]]","[[621, 552], [637, 552]]","[[470, 545], [700, 543]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000167.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000167.json,000167.png,S00000,167,1,0,1,1,0,1,2,2,2,0,1,1,"[[627, 559]]","[[620, 553], [635, 553]]","[[466, 545], [699, 546]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000169.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000169.json,000169.png,S00000,169,1,0,1,1,0,1,2,2,2,0,1,1,"[[625, 559]]","[[618, 554], [633, 554]]","[[464, 545], [699, 547]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000171.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000171.json,000171.png,S00000,171,1,0,1,1,0,1,2,2,2,0,1,1,"[[623, 560]]","[[615, 554], [632, 555]]","[[461, 548], [702, 550]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000173.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000173.json,000173.png,S00000,173,1,0,1,1,0,1,2,2,2,0,1,1,"[[621, 561]]","[[613, 554], [630, 555]]","[[458, 548], [706, 550]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000175.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000175.json,000175.png,S00000,175,1,0,1,1,0,1,2,2,2,0,1,1,"[[620, 561]]","[[611, 554], [628, 555]]","[[456, 550], [706, 550]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000177.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000177.json,000177.png,S00000,177,1,0,1,1,0,1,2,2,2,0,1,1,"[[618, 560]]","[[609, 554], [626, 554]]","[[455, 548], [710, 551]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000179.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000179.json,000179.png,S00000,179,1,0,1,1,0,1,2,2,2,0,1,1,"[[616, 560]]","[[607, 553], [624, 553]]","[[453, 549], [708, 550]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000181.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000181.json,000181.png,S00000,181,1,0,1,1,0,1,2,2,2,0,1,1,"[[614, 559]]","[[606, 552], [623, 552]]","[[446, 546], [709, 550]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00000\000183.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000183.json,000183.png,S00000,183,1,0,1,1,0,1,2,2,2,0,1,1,"[[612, 559]]","[[604, 551], [621, 552]]","[[446, 545], [705, 551]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000353.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000353.json,000353.png,S00001,353,1,0,1,1,0,1,1,1,1,0,1,1,"[[809, 571]]","[[1125, 568]]","[[1130, 568]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000361.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000361.json,000361.png,S00001,361,1,0,1,1,0,1,0,1,1,0,1,1,"[[813, 573]]",[],"[[1069, 568]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000363.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000363.json,000363.png,S00001,363,1,0,1,1,0,1,0,1,1,0,1,1,"[[856, 566]]",[],"[[1070, 566]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000365.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000365.json,000365.png,S00001,365,1,0,1,1,0,1,0,1,1,0,1,1,"[[865, 565]]",[],"[[1061, 567]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000367.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000367.json,000367.png,S00001,367,1,0,1,1,0,1,0,1,1,0,1,1,"[[873, 565]]",[],"[[1067, 568]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000369.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000369.json,000369.png,S00001,369,1,0,1,1,0,1,1,1,1,0,1,1,"[[887, 571]]","[[1106, 564]]","[[1058, 567]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000371.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000371.json,000371.png,S00001,371,1,0,1,1,0,1,0,1,1,0,1,1,"[[900, 572]]",[],"[[1058, 566]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000373.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000373.json,000373.png,S00001,373,1,0,1,1,0,1,0,1,1,0,1,1,"[[904, 571]]",[],"[[1057, 566]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000375.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000375.json,000375.png,S00001,375,1,0,1,1,0,1,1,1,1,0,1,1,"[[906, 571]]","[[1094, 562]]","[[1056, 566]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000377.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000377.json,000377.png,S00001,377,1,0,1,1,0,1,1,1,1,0,1,1,"[[906, 572]]","[[1090, 561]]","[[1056, 565]]",1,1.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000379.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000379.json,000379.png,S00001,379,1,0,1,1,0,1,0,2,2,0,1,1,"[[907, 571]]",[],"[[1086, 561], [1056, 565]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000381.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000381.json,000381.png,S00001,381,1,0,1,1,0,1,0,2,2,0,1,1,"[[907, 572]]",[],"[[1082, 559], [1052, 564]]",2,2.0,1
train,D:\Judy Uni\archive\PVDN\night\train\images\S00001\000391.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\000391.json,000391.png,S00001,391,1,0,1,1,0,1,0,1,1,0,1,1,"[[895, 571]]",[],"[[1054, 556]]",1,1.0,1
